i steerAngle sensorAngle maxSpeed sensorSpeed cameraPosX cameraPosY cameraPosZ cameraOriX cameraOriY cameraOriZ cameraOriW imuGyroX imuGyroY imuGyroZ imuAccX imuAccY imuAccZ imuMagX imuMagY imuMagZ deltaTime cameraConfidence
515 0 0 24.5 0.8 15.444962 -5.9198356 0.37678966 0.049667727 0.025722245 -0.577739 -0.011074476 0.815741 -0.04486037 0.04774296 -0.04772376 -0.02216 -0.05106 1.00414 0.03645 0.10056 0.23331 0.050909996 0.7
516 -1 0 24.5 0.8 15.464319 -5.947271 0.37697133 0.033577297 0.025319807 -0.5774815 -0.01176887 0.81592613 -0.04486037 0.04774296 -0.04772376 -0.02216 -0.05106 1.00414 0.03645 0.10056 0.23331 0.04607296 0.64
517 -2 0 24.5 0.8 15.499986 -6.005922 0.37875903 0.06866723 0.026321797 -0.5780857 -0.014106649 0.81542933 -0.02145673 0.014489025 -0.02067395 0.01524 -0.05084 1.02773 0.03532 0.10274 0.2193 0.059267044 0.69
518 -3 0 24.5 0.8 15.519797 -6.03511 0.37870812 0.03527713 0.026614267 -0.5786959 -0.013619185 0.8149953 -0.02145673 0.014489025 -0.02067395 0.01524 -0.05084 1.02773 0.03532 0.10274 0.2193 0.04345393 0.73
519 -4 0 24.5 0.8 15.561448 -6.096056 0.3783933 0.07381918 0.024379553 -0.57881266 -0.015037457 0.81495726 -0.02145673 0.014489025 -0.02067395 0.01524 -0.05084 1.02773 0.03532 0.10274 0.2193 0.055685997 0.63
520 -5 0 24.5 0.8 15.581614 -6.1276684 0.37867486 0.037497602 0.025429623 -0.57974195 -0.014886073 0.81426716 -0.02145673 0.014489025 -0.02067395 0.01524 -0.05084 1.02773 0.03532 0.10274 0.2193 0.04108715 0.67
521 -6 0 24.5 0.8 15.611689 -6.175177 0.3783554 0.05622933 0.02590121 -0.5804466 -0.016113974 0.8137267 -0.02145673 0.014489025 -0.02067395 0.01524 -0.05084 1.02773 0.03532 0.10274 0.2193 0.047482967 0.62
522 -7 0 24.5 1.2 15.662134 -6.2574553 0.37832546 0.0965109 0.026356589 -0.58134097 -0.017130557 0.8130526 -0.012999911 0.018841352 0.004409749 -0.05588 -0.02328 1.00865 0.02547 0.1016 0.2192 0.066789865 0.61
523 -3 0 24.5 1.2 15.707329 -6.3226686 0.3778941 0.07934424 0.023517314 -0.5845774 -0.013150492 0.8108904 -0.012999911 0.018841352 0.004409749 -0.05588 -0.02328 1.00865 0.02547 0.1016 0.2192 0.07565403 0.64
524 0 0 24.5 1.2 15.737103 -6.3743997 0.3777482 0.059688106 0.022969501 -0.58680344 -0.012457454 0.80930763 -0.012999911 0.018841352 0.004409749 -0.05588 -0.02328 1.00865 0.02547 0.1016 0.2192 0.04093504 0.63
525 0 0 24.5 1.2 15.76614 -6.428718 0.37675008 0.061600234 0.021288937 -0.59037924 -0.012103442 0.8067544 -0.012999911 0.018841352 0.004409749 -0.05588 -0.02328 1.00865 0.02547 0.1016 0.2192 0.058621883 0.69
526 -1 0 24.5 1.2 15.795822 -6.4815125 0.3763549 0.060567882 0.019753903 -0.59325516 -0.010561022 0.80470276 -0.033483095 -0.057822235 0.114346296 0.01077 0.01361 1.03293 0.02414 0.10253 0.22002 0.057875156 0.64
527 -2 0 24.5 1.2 15.821358 -6.536755 0.37925366 0.0609281 0.021222161 -0.59751123 -0.009954158 0.80151784 -0.033483095 -0.057822235 0.114346296 0.01077 0.01361 1.03293 0.02414 0.10253 0.22002 0.052135944 0.65
528 -3 0 24.5 1.2 15.846587 -6.5914145 0.38050357 0.060213923 0.023990931 -0.6011833 -0.008704307 0.7987035 -0.033483095 -0.057822235 0.114346296 0.01077 0.01361 1.03293 0.02414 0.10253 0.22002 0.04373598 0.7
529 -4 0 24.5 1.2 15.882574 -6.6670012 0.37942195 0.08372325 0.023547076 -0.6057512 -0.010001202 0.7952427 -0.033483095 -0.057822235 0.114346296 0.01077 0.01361 1.03293 0.02414 0.10253 0.22002 0.040516138 0.6
530 -5 0 24.5 1.2 15.906601 -6.7251177 0.38117287 0.06291201 0.025993526 -0.6090043 -0.010049137 0.79267716 -0.033483095 -0.057822235 0.114346296 0.01077 0.01361 1.03293 0.02414 0.10253 0.22002 0.06863999 0.65
531 -6 0 24.5 1.2 15.923073 -6.7634077 0.38091493 0.041683026 0.027292749 -0.61131126 -0.011068082 0.79084206 -0.033483095 -0.057822235 0.114346296 0.01077 0.01361 1.03293 0.02414 0.10253 0.22002 0.040119886 0.68
532 -7 0 24.5 1.2 15.942381 -6.8028975 0.37970152 0.04397374 0.024687268 -0.6130246 -0.011202404 0.7895986 -0.04715112 0.027603429 0.13022879 -0.0379 -0.01909 0.97888 0.01856 0.10501 0.22005 0.030441046 0.57
533 -8 0 24.5 1.2 15.969 -6.861057 0.3800934 0.06396302 0.023612875 -0.61656547 -0.008956376 0.78689843 -0.04715112 0.027603429 0.13022879 -0.0379 -0.01909 0.97888 0.01856 0.10501 0.22005 0.050484896 0.68
534 -9 0 24.5 1.2 15.987382 -6.900237 0.379901 0.04327881 0.02334513 -0.6194892 -0.00782584 0.784619 -0.04715112 0.027603429 0.13022879 -0.0379 -0.01909 0.97888 0.01856 0.10501 0.22005 0.042098045 0.65
535 -10 0 24.5 1.2 16.005388 -6.940189 0.37475 0.044123586 0.022202289 -0.62145114 -0.010368255 0.7830696 -0.04715112 0.027603429 0.13022879 -0.0379 -0.01909 0.97888 0.01856 0.10501 0.22005 0.030719995 0.54
536 -11 0 24.5 1.2 16.054585 -7.061059 0.37717557 0.13052079 0.021370674 -0.62779236 -0.00787992 0.7780475 -0.04715112 0.027603429 0.13022879 -0.0379 -0.01909 0.97888 0.01856 0.10501 0.22005 0.09251213 0.57
537 -12 0 24.5 1.2 16.071585 -7.0993953 0.37976208 0.042016644 0.020568667 -0.6303958 -0.0035907144 0.775993 -0.04715112 0.027603429 0.13022879 -0.0379 -0.01909 0.97888 0.01856 0.10501 0.22005 0.03990698 0.67
538 -13 0 24.5 1.2 16.086721 -7.137206 0.38037515 0.040732604 0.018396406 -0.6339126 0.00031121945 0.7731858 -0.054157045 -0.083364084 0.15040654 0.03334 0.02469 1.0096 0.01439 0.11183 0.21807 0.030241966 0.66
539 -13 0 24.5 1.2 16.105 -7.196983 0.37782326 0.06256104 0.015314231 -0.64129484 0.003972915 0.76713145 -0.054157045 -0.083364084 0.15040654 0.03334 0.02469 1.0096 0.01439 0.11183 0.21807 0.045105934 0.59
540 -13 0 24.5 1.2 16.118921 -7.2627363 0.3748036 0.0672788 0.011295792 -0.65047777 0.0 0.7594416 -0.054157045 -0.083364084 0.15040654 0.03334 0.02469 1.0096 0.01439 0.11183 0.21807 0.04701495 0.68
541 -13 0 24.5 1.2 16.124022 -7.306244 0.37465024 0.043805692 0.01271569 -0.6562285 -0.0028841938 0.75444955 -0.054157045 -0.083364084 0.15040654 0.03334 0.02469 1.0096 0.01439 0.11183 0.21807 0.042484045 0.68
542 -13 0 24.5 1.2 16.124247 -7.348915 0.3750458 0.042673744 0.016270077 -0.66200614 -0.0045678606 0.7493079 -0.054157045 -0.083364084 0.15040654 0.03334 0.02469 1.0096 0.01439 0.11183 0.21807 0.03511095 0.64
543 -13 0 24.5 1.2 16.123573 -7.4150877 0.37096393 0.06630176 0.014578972 -0.6718744 -0.0066427453 0.74049175 -0.054157045 -0.083364084 0.15040654 0.03334 0.02469 1.0096 0.01439 0.11183 0.21807 0.044239998 0.61
544 -13 0 24.5 1.2 16.123156 -7.460549 0.36860642 0.045524202 0.009789438 -0.68054795 -0.0042387587 0.7326259 0.033158462 -0.0007063348 0.4779448 0.15778 0.04652 1.01628 0.0173 0.12579 0.21963 0.04073 0.68
545 -13 0 24.5 1.2 16.118282 -7.5250807 0.3670481 0.064734586 0.009639739 -0.69445515 -0.005439924 0.71945083 0.033158462 -0.0007063348 0.4779448 0.15778 0.04652 1.01628 0.0173 0.12579 0.21963 0.037781954 0.53
546 -13 0 24.5 1.2 16.110504 -7.5693684 0.3672919 0.044965748 0.011608409 -0.7038015 -0.0049536102 0.71028453 0.033158462 -0.0007063348 0.4779448 0.15778 0.04652 1.01628 0.0173 0.12579 0.21963 0.04019022 0.67
547 -13 0 24.5 1.2 16.102654 -7.61055 0.3696301 0.041988593 0.01374772 -0.7125218 -0.0 0.70151573 0.033158462 -0.0007063348 0.4779448 0.15778 0.04652 1.01628 0.0173 0.12579 0.21963 0.038464785 0.63
548 -13 0 24.5 1.6 16.08978 -7.673353 0.36952847 0.06410873 0.015295701 -0.7253502 0.0034164698 0.68820167 0.033158462 -0.0007063348 0.4779448 0.15778 0.04652 1.01628 0.0173 0.12579 0.21963 0.040696144 0.67
549 -13 0 24.5 1.6 16.0806 -7.7168674 0.36955538 0.04447194 0.012052164 -0.7338073 0.004123601 0.6792382 0.033158462 -0.0007063348 0.4779448 0.15778 0.04652 1.01628 0.0173 0.12579 0.21963 0.038429976 0.65
550 -13 0 24.5 1.6 16.070023 -7.758671 0.37079123 0.04313902 0.00957192 -0.74328697 0.008692208 0.6688478 -0.13435213 -0.056428764 0.749169 0.09882 0.05705 1.0116 0.00454 0.14989 0.22299 0.034322977 0.6
551 -13 0 24.5 1.6 16.05314 -7.820096 0.3694076 0.06371773 0.009320211 -0.757547 0.01169361 0.6526093 -0.13435213 -0.056428764 0.749169 0.09882 0.05705 1.0116 0.00454 0.14989 0.22299 0.043359995 0.62
552 -13 0 24.5 1.6 16.039215 -7.86164 0.36766005 0.043850996 0.010268247 -0.7655198 0.012138633 0.6432159 -0.13435213 -0.056428764 0.749169 0.09882 0.05705 1.0116 0.00454 0.14989 0.22299 0.04454899 0.67
553 -13 0 24.5 1.6 16.011581 -7.9232273 0.36421868 0.06759015 0.011873181 -0.7763662 0.00530339 0.63014793 -0.13435213 -0.056428764 0.749169 0.09882 0.05705 1.0116 0.00454 0.14989 0.22299 0.048073053 0.56
554 -13 0 24.5 1.6 15.981584 -7.9834566 0.36370212 0.06728819 0.01350795 -0.7875759 0.0022074147 0.6160657 -0.13435213 -0.056428764 0.749169 0.09882 0.05705 1.0116 0.00454 0.14989 0.22299 0.042783022 0.62
555 -13 0 24.5 1.2 15.965187 -8.022589 0.36241361 0.042448215 0.012227156 -0.7948399 0.003598487 0.60668534 -0.13435213 -0.056428764 0.749169 0.09882 0.05705 1.0116 0.00454 0.14989 0.22299 0.03459406 0.63
556 -13 0 24.5 1.2 15.910122 -8.137782 0.34810698 0.12847695 0.0069852597 -0.8156624 0.003134855 0.57847756 -0.0012789773 0.059903014 0.69873434 0.10556 0.0186 1.00166 0.0035 0.18199 0.22583 0.088630915 0.3
557 -13 0 24.5 1.2 15.887236 -8.177463 0.34178206 0.046242118 0.007871406 -0.8224561 0.0 0.56877464 -0.0012789773 0.059903014 0.69873434 0.10556 0.0186 1.00166 0.0035 0.18199 0.22583 0.04769802 0.62
558 -13 0 24.5 1.2 15.863097 -8.215213 0.34055758 0.04482453 0.008666992 -0.82868165 -0.004310655 0.55963653 -0.0012789773 0.059903014 0.69873434 0.10556 0.0186 1.00166 0.0035 0.18199 0.22583 0.033103943 0.53
559 -13 0 24.5 1.2 15.808642 -8.284253 0.34178483 0.08793941 0.012873644 -0.8414737 -0.007926115 0.5400865 -0.0012789773 0.059903014 0.69873434 0.10556 0.0186 1.00166 0.0035 0.18199 0.22583 0.0638361 0.55
560 -13 0 24.5 1.2 15.784994 -8.320257 0.34086367 0.043086257 0.010707105 -0.84756476 -0.009325804 0.5305021 -0.0012789773 0.059903014 0.69873434 0.10556 0.0186 1.00166 0.0035 0.18199 0.22583 0.035655975 0.55
561 -13 0 24.5 1.2 15.762618 -8.354993 0.33857948 0.04138199 0.007572296 -0.8533626 -0.009289382 0.52118003 0.0404316 0.07341832 0.6751398 0.09093 0.04506 1.05466 0.00398 0.23066 0.22346 0.03045392 0.55
562 -13 0 24.5 1.2 15.7394705 -8.389707 0.334886 0.04188652 0.0052312505 -0.859304 -0.009609888 0.51134807 0.0404316 0.07341832 0.6751398 0.09093 0.04506 1.05466 0.00398 0.23066 0.22346 0.044337988 0.63
563 -13 0 24.5 1.2 15.700151 -8.439443 0.33145916 0.06349362 0.0025981197 -0.86791444 -0.012688856 0.49654487 0.0404316 0.07341832 0.6751398 0.09093 0.04506 1.05466 0.00398 0.23066 0.22346 0.035514116 0.52
564 -13 0 24.5 1.2 15.658097 -8.483886 0.3326659 0.061198175 0.0032732147 -0.8767405 -0.0073920605 0.48089576 0.0404316 0.07341832 0.6751398 0.09093 0.04506 1.05466 0.00398 0.23066 0.22346 0.053817987 0.59
565 -13 0 24.5 1.2 15.631591 -8.514017 0.3308393 0.04017241 0.002516544 -0.88216215 -0.006281582 0.47089717 0.0404316 0.07341832 0.6751398 0.09093 0.04506 1.05466 0.00398 0.23066 0.22346 0.043285847 0.56
566 -13 0 24.5 1.2 15.590319 -8.55922 0.32892802 0.061240193 -0.0015099264 -0.88959235 -0.007652553 0.4566887 0.0404316 0.07341832 0.6751398 0.09093 0.04506 1.05466 0.00398 0.23066 0.22346 0.030076027 0.41
567 -13 0 24.5 1.2 15.563463 -8.588296 0.3284656 0.039582647 -0.0049177823 -0.89476573 -0.004193253 0.44648913 -0.043906026 -0.074544586 0.6583028 0.09459 0.04599 1.01578 0.00557 0.26674 0.22598 0.0393281 0.62
568 -13 0 24.5 1.2 15.538244 -8.616373 0.3236382 0.03804776 -0.007062166 -0.89957577 -0.0029826153 0.43669736 -0.043906026 -0.074544586 0.6583028 0.09459 0.04599 1.01578 0.00557 0.26674 0.22598 0.038969994 0.52
569 -13 0 24.5 1.2 15.474832 -8.664835 0.3239147 0.0798115 -0.0031121946 -0.909103 -0.0028938646 0.41654974 -0.043906026 -0.074544586 0.6583028 0.09459 0.04599 1.01578 0.00557 0.26674 0.22598 0.057410955 0.47
570 -13 0 24.5 1.2 15.441666 -8.688116 0.32293168 0.04053304 0.00036621094 -0.9139294 -0.0022074147 0.40586695 -0.043906026 -0.074544586 0.6583028 0.09459 0.04599 1.01578 0.00557 0.26674 0.22598 0.04053092 0.6
571 -13 0 24.5 1.2 15.375198 -8.734663 0.31854892 0.08126338 0.00042286396 -0.92213106 -0.0041772313 0.38685495 -0.043906026 -0.074544586 0.6583028 0.09459 0.04599 1.01578 0.00557 0.26674 0.22598 0.07016611 0.42
572 -13 0 24.5 1.2 15.327174 -8.769138 0.31516668 0.059213594 0.0 -0.92834604 -0.0035019503 0.3717009 -0.059693053 0.09752847 0.6275495 0.08022 0.02751 0.98161 0.01676 0.29609 0.22962 0.05989194 0.59
573 -13 0 24.5 1.2 15.3256645 -8.770985 0.31464782 0.0024409767 0.0 -0.92834604 -0.0035019503 0.3717009 -0.017085202 0.0023097687 0.59629995 0.06783 0.01407 0.98738 0.02519 0.32497 0.23151 0.27823615 0.0
574 -13 0 24.5 1.2 15.263864 -8.813139 0.31425333 0.07480996 -0.001983408 -0.93515897 -0.0049208114 0.3541886 -0.017085202 0.0023097687 0.59629995 0.06783 0.01407 0.98738 0.02519 0.32497 0.23151 0.06422782 0.55
575 -13 0 24.5 1.2 15.215041 -8.83972 0.31509176 0.055595614 -0.0021423253 -0.94078916 -0.00418614 0.3389596 -0.017085202 0.0023097687 0.59629995 0.06783 0.01407 0.98738 0.02519 0.32497 0.23151 0.05460906 0.6
576 -13 0 24.5 1.2 15.152363 -8.874385 0.31505993 0.07162538 -0.0027459038 -0.947502 -0.0038350287 0.3197149 -0.017085202 0.0023097687 0.59629995 0.06783 0.01407 0.98738 0.02519 0.32497 0.23151 0.051467896 0.66
577 -13 0 24.5 1.2 15.104472 -8.898009 0.3162073 0.053413205 -0.003540039 -0.95206946 -0.0014495046 0.30585814 -0.06404538 -0.00038187805 0.5820401 0.06355 0.05634 1.07645 0.04024 0.35299 0.23151 0.05079317 0.61
578 -13 0 24.5 1.2 15.040438 -8.925184 0.3160239 0.06956212 -0.0034004855 -0.9581653 0.0 0.28619576 -0.06404538 -0.00038187805 0.5820401 0.06355 0.05634 1.07645 0.04024 0.35299 0.23151 0.065577984 0.51
579 -13 0 24.5 1.2 14.991615 -8.945341 0.3141151 0.052854564 -0.0036314635 -0.9621457 0.0016826232 0.2725062 -0.06404538 -0.00038187805 0.5820401 0.06355 0.05634 1.07645 0.04024 0.35299 0.23151 0.054277897 0.6
580 -13 0 24.5 1.2 14.958429 -8.959162 0.30959123 0.03623222 -0.005211988 -0.9647249 0.0017002427 0.26320305 -0.06404538 -0.00038187805 0.5820401 0.06355 0.05634 1.07645 0.04024 0.35299 0.23151 0.047899008 0.69
581 -13 0 24.5 1.2 14.887181 -8.982827 0.30488974 0.07522246 -0.0044518025 -0.9696349 -0.002883548 0.24449955 -0.06404538 -0.00038187805 0.5820401 0.06355 0.05634 1.07645 0.04024 0.35299 0.23151 0.054782152 0.57
582 -13 0 24.5 1.2 14.834819 -8.999036 0.30051735 0.054988343 -0.0050271633 -0.97329634 -0.0034048646 0.22947177 -0.004428773 0.030123336 0.5734307 0.03253 -0.02913 0.97203 0.05913 0.36976 0.23448 0.056041002 0.61
583 -9 0 24.5 1.2 14.7473955 -9.022605 0.29667777 0.090625614 -0.007827744 -0.9787108 -0.0035040772 0.20506504 -0.004428773 0.030123336 0.5734307 0.03253 -0.02913 0.97203 0.05913 0.36976 0.23448 0.07342601 0.58
584 -5 0 24.5 1.2 14.695014 -9.036563 0.2944384 0.054255042 -0.009881665 -0.98173547 -0.0038135985 0.18995604 -0.004428773 0.030123336 0.5734307 0.03253 -0.02913 0.97203 0.05913 0.36976 0.23448 0.06055188 0.55
585 -1 0 24.5 1.2 14.643445 -9.048587 0.29422572 0.0529536 -0.010221156 -0.9845776 -0.002868003 0.17462601 -0.004428773 0.030123336 0.5734307 0.03253 -0.02913 0.97203 0.05913 0.36976 0.23448 0.04826808 0.57
586 0 0 24.5 1.2 14.589493 -9.05431 0.29402253 0.054254927 -0.00780773 -0.9873355 -0.0016331895 0.15844539 -0.05009095 0.015748804 0.6013396 0.07672 0.00839 1.01672 0.07509 0.39229 0.23 0.052474022 0.59
587 0 0 24.5 1.2 14.517684 -9.062822 0.2874 0.07261435 -0.00486753 -0.99010247 -0.0049359296 0.14017515 -0.05009095 0.015748804 0.6013396 0.07672 0.00839 1.01672 0.07509 0.39229 0.23 0.058743954 0.56
588 0 0 24.5 1.2 14.479981 -9.066245 0.2867842 0.03786206 -0.0041521853 -0.99125403 -0.008038124 0.13165712 -0.05009095 0.015748804 0.6013396 0.07672 0.00839 1.01672 0.07509 0.39229 0.23 0.03195405 0.65
589 0 0 24.5 1.2 14.428581 -9.072354 0.2854679 0.05177946 -0.005856831 -0.9930514 -0.008221415 0.11724744 -0.05009095 0.015748804 0.6013396 0.07672 0.00839 1.01672 0.07509 0.39229 0.23 0.047449827 0.54
590 0 0 24.5 1.2 14.395249 -9.079963 0.28219882 0.034344554 -0.0070463233 -0.9938883 -0.00939545 0.10976395 -0.05009095 0.015748804 0.6013396 0.07672 0.00839 1.01672 0.07509 0.39229 0.23 0.049374104 0.54
591 0 0 24.5 1.2 14.345165 -9.092472 0.28011873 0.05166463 -0.0078988075 -0.99459803 -0.012435005 0.10275079 -0.05009095 0.015748804 0.6013396 0.07672 0.00839 1.01672 0.07509 0.39229 0.23 0.03376794 0.51
592 0 0 24.5 1.2 14.312164 -9.100016 0.27985123 0.033853624 -0.008484545 -0.9951841 -0.012069538 0.0969063 0.04936559 0.018879576 0.41204762 -0.04314 -0.00856 0.97935 0.09242 0.41161 0.23587 0.04493308 0.64
593 0 0 24.5 1.2 14.279204 -9.108255 0.27516136 0.034296077 -0.009705165 -0.99570686 -0.012355663 0.09121945 0.04936559 0.018879576 0.41204762 -0.04314 -0.00856 0.97935 0.09242 0.41161 0.23587 0.03557396 0.53
594 0 0 24.5 1.2 14.212016 -9.132995 0.26533344 0.072269775 -0.015229464 -0.99603057 -0.019083615 0.08559775 0.04936559 0.018879576 0.41204762 -0.04314 -0.00856 0.97935 0.09242 0.41161 0.23587 0.05094409 0.54
595 0 0 24.5 1.2 14.178754 -9.144059 0.2638635 0.03508504 -0.015329912 -0.9963718 -0.016287126 0.08211549 0.04936559 0.018879576 0.41204762 -0.04314 -0.00856 0.97935 0.09242 0.41161 0.23587 0.04661894 0.6
596 0 0 24.5 1.2 14.110588 -9.161498 0.26079753 0.07042804 -0.011407535 -0.9969158 -0.015134257 0.076156124 0.04936559 0.018879576 0.41204762 -0.04314 -0.00856 0.97935 0.09242 0.41161 0.23587 0.05443096 0.42
597 0 0 24.5 0.8 14.0750475 -9.17133 0.2556711 0.037230246 -0.010171468 -0.99711126 -0.01595436 0.0735604 0.04936559 0.018879576 0.41204762 -0.04314 -0.00856 0.97935 0.09242 0.41161 0.23587 0.044198036 0.56
598 0 0 24.5 0.8 14.003951 -9.194793 0.2504187 0.07505116 -0.009816608 -0.99732745 -0.01878138 0.06992051 0.021304013 0.01740966 0.134734 -0.02252 -0.02406 1.03656 0.10454 0.41947 0.24193 0.057365894 0.36
599 0 0 24.5 0.8 13.970273 -9.205844 0.25274438 0.03552185 -0.009112857 -0.99754095 -0.015161801 0.06781739 0.021304013 0.01740966 0.134734 -0.02252 -0.02406 1.03656 0.10454 0.41947 0.24193 0.036465168 0.55
600 0 0 24.5 0.8 13.938312 -9.216518 0.2550739 0.033776965 -0.009672869 -0.99770606 -0.011704754 0.06597062 0.021304013 0.01740966 0.134734 -0.02252 -0.02406 1.03656 0.10454 0.41947 0.24193 0.034359932 0.41
601 0 0 24.5 0.8 13.905838 -9.229431 0.2550738 0.034946598 -0.012095437 -0.9977986 -0.010707452 0.064318664 0.021304013 0.01740966 0.134734 -0.02252 -0.02406 1.03656 0.10454 0.41947 0.24193 0.039108038 0.56
602 0 0 24.5 0.8 13.873522 -9.244353 0.25355843 0.035627168 -0.016664274 -0.9977946 -0.0124977585 0.06302364 0.021304013 0.01740966 0.134734 -0.02252 -0.02406 1.03656 0.10454 0.41947 0.24193 0.03938794 0.5
603 0 0 24.5 0.8 13.825357 -9.267563 0.25138602 0.05350905 -0.02435601 -0.9977625 -0.013645146 0.06075019 0.021304013 0.01740966 0.134734 -0.02252 -0.02406 1.03656 0.10454 0.41947 0.24193 0.045766115 0.57
604 0 0 24.5 1.2 13.791687 -9.28204 0.24695279 0.036918115 -0.027539777 -0.9977964 -0.0154784005 0.05834629 -0.028233493 -0.15290725 0.07817173 0.00993 0.00032 0.96941 0.10986 0.41902 0.24142 0.033709764 0.63
605 0 0 24.5 1.2 13.740003 -9.30335 0.2392525 0.0564333 -0.03327508 -0.9977131 -0.01950873 0.055504017 -0.028233493 -0.15290725 0.07817173 0.00993 0.00032 0.96941 0.10986 0.41902 0.24142 0.038950205 0.45
606 0 0 24.5 1.2 13.704322 -9.315139 0.23900495 0.037578695 -0.033802018 -0.9978044 -0.02041642 0.053169712 -0.028233493 -0.15290725 0.07817173 0.00993 0.00032 0.96941 0.10986 0.41902 0.24142 0.03723693 0.57
607 0 0 24.5 1.2 13.650303 -9.325606 0.23888512 0.05502321 -0.023302644 -0.99846363 -0.016701343 0.047417834 -0.028233493 -0.15290725 0.07817173 0.00993 0.00032 0.96941 0.10986 0.41902 0.24142 0.047730923 0.26
608 0 0 24.5 1.2 13.595005 -9.332925 0.23757133 0.055795964 -0.009633506 -0.99884325 -0.0131332 0.04524282 -0.028233493 -0.15290725 0.07817173 0.00993 0.00032 0.96941 0.10986 0.41902 0.24142 0.05739498 0.58
609 0 0 24.5 1.2 13.557193 -9.338457 0.2371992 0.038216583 -0.0023733182 -0.998922 -0.012908323 0.04452639 -0.028233493 -0.15290725 0.07817173 0.00993 0.00032 0.96941 0.10986 0.41902 0.24142 0.030774117 0.53
610 0 0 24.5 1.2 13.521415 -9.347499 0.23704517 0.036902763 -0.00066860666 -0.9989481 -0.011837045 0.044295717 -0.10776047 0.22573373 0.061487425 0.02286 0.00739 1.08582 0.1105 0.42373 0.23861 0.03706789 0.41
611 0 0 24.5 1.2 13.487276 -9.35979 0.23897783 0.03633613 -0.002240913 -0.99896634 -0.009460253 0.044403736 -0.10776047 0.22573373 0.061487425 0.02286 0.00739 1.08582 0.1105 0.42373 0.23861 0.03222108 0.62
612 0 0 24.5 1.2 13.440592 -9.382822 0.23992933 0.052064564 -0.0074302624 -0.99897593 -0.0042759473 0.044425376 -0.10776047 0.22573373 0.061487425 0.02286 0.00739 1.08582 0.1105 0.42373 0.23861 0.04256296 0.46
613 0 0 24.5 1.2 13.4063 -9.397289 0.2393979 0.037223555 -0.0073181125 -0.9989655 -0.0020571654 0.044834714 -0.10776047 0.22573373 0.061487425 0.02286 0.00739 1.08582 0.1105 0.42373 0.23861 0.035339117 0.58
614 0 0 24.5 1.2 13.3720045 -9.410241 0.23542178 0.036873892 -0.0057099685 -0.99894994 -0.0016513366 0.0454282 -0.10776047 0.22573373 0.061487425 0.02286 0.00739 1.08582 0.1105 0.42373 0.23861 0.039168835 0.49
615 0 0 24.5 1.2 13.316634 -9.424681 0.23527123 0.057221916 -0.0 -0.99892753 -0.004175447 0.046116576 -0.10776047 0.22573373 0.061487425 0.02286 0.00739 1.08582 0.1105 0.42373 0.23861 0.038513184 0.58
616 0 0 24.5 1.2 13.263041 -9.4408045 0.23524201 0.05596659 0.0016009371 -0.99895245 -0.007368842 0.04513499 -0.10776047 0.22573373 0.061487425 0.02286 0.00739 1.08582 0.1105 0.42373 0.23861 0.05035281 0.54
617 0 0 24.5 1.2 13.228894 -9.456037 0.2337623 0.037419725 -0.0023764553 -0.99891144 -0.009759519 0.04555284 -0.03126862 -0.0010499901 -0.038694475 -0.01372 -0.02399 0.96062 0.10198 0.40971 0.24098 0.04413104 0.58
618 0 0 24.5 1.2 13.197145 -9.47335 0.23335226 0.03616484 -0.008877626 -0.9988699 -0.009052154 0.045805328 -0.03126862 -0.0010499901 -0.038694475 -0.01372 -0.02399 0.96062 0.10198 0.40971 0.24098 0.029739141 0.47
619 0 0 24.5 1.2 13.151692 -9.499956 0.2342836 0.052675884 -0.019206978 -0.998831 -0.0025779677 0.044284444 -0.03126862 -0.0010499901 -0.038694475 -0.01372 -0.02399 0.96062 0.10198 0.40971 0.24098 0.049762964 0.6
620 0 0 24.5 1.2 13.121951 -9.517782 0.23492055 0.034680303 -0.024986573 -0.998723 0.0034976925 0.043769997 -0.03126862 -0.0010499901 -0.038694475 -0.01372 -0.02399 0.96062 0.10198 0.40971 0.24098 0.028370857 0.65
621 0 0 24.5 1.2 13.090591 -9.533722 0.23455513 0.035179596 -0.027511897 -0.9986197 0.0056733154 0.04438024 -0.03126862 -0.0010499901 -0.038694475 -0.01372 -0.02399 0.96062 0.10198 0.40971 0.24098 0.044406176 0.48
622 0 0 24.5 1.2 12.998191 -9.561281 0.22180045 0.09726274 -0.011260283 -0.99876904 -0.004017208 0.048140142 -0.060991053 -0.0065858252 -0.05283984 0.12994 -0.05046 1.01884 0.11467 0.40649 0.24287 0.047176838 0.33
623 4 0 24.5 1.2 12.940632 -9.574852 0.21836355 0.05923701 -0.00080046855 -0.9987318 -0.006967638 0.049855374 -0.060991053 -0.0065858252 -0.05283984 0.12994 -0.05046 1.01884 0.11467 0.40649 0.24287 0.0740211 0.53
624 5 0 24.5 1.2 12.904514 -9.584201 0.21906449 0.037314758 0.0 -0.9987046 -0.0059864256 0.050530475 -0.060991053 -0.0065858252 -0.05283984 0.12994 -0.05046 1.01884 0.11467 0.40649 0.24287 0.036846876 0.56
625 6 0 24.5 1.2 12.853959 -9.601062 0.21878241 0.05329367 -0.0028471444 -0.99878395 -0.0058695385 0.04886778 -0.060991053 -0.0065858252 -0.05283984 0.12994 -0.05046 1.01884 0.11467 0.40649 0.24287 0.045804977 0.42
